latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
45.17525,-106.67033,345.88,1.01,1,2024-07-14,2042,A,91,6.1NRT,310.63,35.53,D
45.17337,-106.68274,364.74,1.01,1,2024-07-14,2042,A,100,6.1NRT,315.26,81.08,D
45.17148,-106.69515,336.26,1.01,1,2024-07-14,2042,A,82,6.1NRT,314.82,16.86,D
45.16959,-106.70754,338.25,1.01,1,2024-07-14,2042,A,75,6.1NRT,315.18,18.34,D
45.16769,-106.71996,347.71,1.01,1,2024-07-14,2042,A,92,6.1NRT,317.26,35.54,D
45.16579,-106.73244,332.71,1.01,1,2024-07-14,2042,A,56,6.1NRT,317.64,10.2,D
45.18587,-106.66068,344.6,1.01,1,2024-07-14,2042,A,90,6.1NRT,313.51,30.72,D
45.18399,-106.67307,383.9,1.01,1,2024-07-14,2042,A,100,6.1NRT,320.69,150.54,D
45.1821,-106.68548,355.9,1.01,1,2024-07-14,2042,A,97,6.1NRT,314.91,55.42,D
45.18021,-106.69788,367.52,1.01,1,2024-07-14,2042,A,100,6.1NRT,319.66,87.64,D
45.17832,-106.7103,340.88,1.01,1,2024-07-14,2042,A,87,6.1NRT,316.55,23.02,D
45.19649,-106.65097,347.94,1,1,2024-07-14,2042,A,92,6.1NRT,315.75,36.79,D
45.1946,-106.66341,350.05,1.01,1,2024-07-14,2042,A,94,6.1NRT,318.23,40.41,D
45.19272,-106.67579,350.05,1.01,1,2024-07-14,2042,A,94,6.1NRT,316.56,40.74,D
45.21208,-106.66881,343.06,1.01,1,2024-07-14,2042,A,79,6.1NRT,319.61,26.94,D
45.21019,-106.68123,362.28,1.01,1,2024-07-14,2042,A,100,6.1NRT,321.95,71.57,D
45.20831,-106.69365,338.17,1.01,1,2024-07-14,2042,A,76,6.1NRT,316.02,19.63,D
45.22312,-106.78177,368.05,1.01,1,2024-07-14,2042,A,100,6.1NRT,312.07,92.63,D
45.22121,-106.7942,361.2,1.01,1,2024-07-14,2042,A,100,6.1NRT,316.72,71.33,D
45.23187,-106.78445,349.77,1.01,1,2024-07-14,2042,A,94,6.1NRT,312.7,44.98,D
45.22997,-106.79687,379.89,1.01,1,2024-07-14,2042,A,100,6.1NRT,325.03,135.79,D
45.22806,-106.80929,378.61,1.01,1,2024-07-14,2042,A,100,6.1NRT,320.61,127.53,D
45.24062,-106.78712,326.12,1.01,1,2024-07-14,2042,A,39,6.1NRT,310.74,8.39,D
45.23871,-106.79955,352.73,1.01,1,2024-07-14,2042,A,95,6.1NRT,318.93,51.8,D
45.2368,-106.81198,336.31,1.01,1,2024-07-14,2042,A,54,6.1NRT,309.02,17.31,D
45.27133,-106.70576,338.17,1.01,1,2024-07-14,2042,A,52,6.1NRT,292.33,27.26,D
45.14257,-119.86485,354.43,3.92,1.84,2024-07-14,2044,A,97,6.1NRT,310.45,405.91,D
45.12921,-119.91267,338.25,3.95,1.85,2024-07-14,2044,A,88,6.1NRT,310.1,172.6,D
45.15727,-119.87538,340.07,3.92,1.84,2024-07-14,2044,A,71,6.1NRT,310.71,186.61,D
45.14458,-119.92097,345.85,3.95,1.85,2024-07-14,2044,A,91,6.1NRT,311.98,253.93,D
45.13211,-119.96569,336.18,3.97,1.85,2024-07-14,2044,A,65,6.1NRT,312.64,136.43,D
45.13383,-119.86729,338.17,3.92,1.84,2024-07-14,2044,A,82,6.1NRT,309.74,170.55,D
45.16091,-119.83421,339.79,3.9,1.84,2024-07-14,2044,A,54,6.1NRT,307.7,181.19,D
45.14859,-119.87757,348.42,3.92,1.84,2024-07-14,2044,A,84,6.1NRT,311.4,285.84,D
45.13513,-119.92487,351.53,3.95,1.85,2024-07-14,2044,A,96,6.1NRT,310.24,332.68,D
45.21017,-119.97292,331.55,3.95,1.85,2024-07-14,2044,A,56,6.1NRT,316.15,86.83,D
45.22527,-119.98228,339.11,3.95,1.85,2024-07-14,2044,A,89,6.1NRT,317.45,172.25,D
45.21637,-119.97955,331.6,3.95,1.85,2024-07-14,2044,A,37,6.1NRT,316.9,86.66,D
45.23139,-119.98912,333.09,3.95,1.85,2024-07-14,2044,A,71,6.1NRT,316.06,103.67,D
45.30618,-121.26993,332.23,4.57,1.96,2024-07-14,2044,A,72,6.1NRT,314.39,168.02,D
45.30741,-121.27856,334.44,4.57,1.96,2024-07-14,2044,A,79,6.1NRT,313.35,201.92,D
48.19245,-120.47039,312.83,3.32,1.72,2024-07-14,2044,A,20,6.1NRT,300.46,41.17,D
48.2328,-120.55669,324.59,3.34,1.72,2024-07-14,2044,A,0,6.1NRT,300.45,100.44,D
48.24577,-120.56989,332.28,3.34,1.72,2024-07-14,2044,A,74,6.1NRT,302.94,151.18,D
34.95592,-118.55274,367.12,2.68,1.57,2024-07-14,2218,A,100,6.1NRT,307.94,386.01,D
34.9838,-118.55463,350.93,2.68,1.57,2024-07-14,2218,A,88,6.1NRT,297.41,217.18,D
45.11138,-119.91525,374.08,2.83,1.61,2024-07-14,2222,A,100,6.1NRT,316.66,506.78,D
45.11526,-119.88612,348.13,2.84,1.61,2024-07-14,2222,A,94,6.1NRT,309.38,171.9,D
45.11352,-119.92029,387.31,2.83,1.61,2024-07-14,2222,A,100,6.1NRT,318.51,755.44,D
45.13329,-119.81528,344.81,2.87,1.62,2024-07-14,2222,A,92,6.1NRT,304.68,164.55,D
45.13135,-119.853,352.56,2.86,1.61,2024-07-14,2222,A,96,6.1NRT,304.85,231.5,D
45.12952,-119.88864,368.09,2.84,1.61,2024-07-14,2222,A,100,6.1NRT,309.6,399.74,D
45.12781,-119.92165,383.03,2.83,1.61,2024-07-14,2222,A,100,6.1NRT,322.7,654.09,D
45.12585,-119.95925,341.99,2.82,1.6,2024-07-14,2222,A,82,6.1NRT,316.76,110.66,D
45.14772,-119.8157,342.02,2.87,1.62,2024-07-14,2222,A,79,6.1NRT,305.03,142.18,D
45.14211,-119.92287,349.4,2.83,1.61,2024-07-14,2222,A,88,6.1NRT,320.33,166.24,D
45.16021,-119.85284,351.89,2.86,1.61,2024-07-14,2222,A,72,6.1NRT,318.1,215.9,D
45.17459,-119.85382,366.43,2.86,1.61,2024-07-14,2222,A,100,6.1NRT,317.56,390.01,D
45.17269,-119.88901,337.59,2.84,1.61,2024-07-14,2222,A,24,6.1NRT,320.5,66.18,D
45.18711,-119.88876,343.86,2.84,1.61,2024-07-14,2222,A,81,6.1NRT,320.68,113.34,D
45.17848,-119.86195,370.95,2.86,1.61,2024-07-14,2222,A,100,6.1NRT,319.59,448.79,D
45.21793,-119.93604,340.34,2.83,1.61,2024-07-14,2222,A,30,6.1NRT,320.07,87.03,D
45.23045,-119.97108,342.17,2.82,1.6,2024-07-14,2222,A,51,6.1NRT,322.6,101.59,D
45.30796,-121.26584,334.3,2.38,1.49,2024-07-14,2222,A,73,6.1NRT,315.39,55.53,D
45.30606,-121.29644,333.23,2.37,1.49,2024-07-14,2222,A,63,6.1NRT,314.57,54.68,D
48.22141,-120.56748,352.7,2.79,1.6,2024-07-14,2222,A,0,6.1NRT,312.14,258.26,D
48.23833,-120.5115,346.32,2.82,1.6,2024-07-14,2222,A,88,6.1NRT,284.83,203.22,D
48.23687,-120.54243,356.94,2.8,1.6,2024-07-14,2222,A,80,6.1NRT,299.73,297.79,D
48.25273,-120.51006,376.64,2.82,1.6,2024-07-14,2222,A,87,6.1NRT,281.65,574.88,D
48.25127,-120.54063,495.52,2.8,1.6,2024-07-14,2222,A,100,6.1NRT,321.32,6675.21,D
48.24969,-120.57325,463.8,2.79,1.6,2024-07-14,2222,A,75,6.1NRT,331.49,3990.97,D
48.26679,-120.51517,363.4,2.82,1.6,2024-07-14,2222,A,87,6.1NRT,276.71,384.2,D
48.26522,-120.54745,460.85,2.8,1.6,2024-07-14,2222,A,100,6.1NRT,302.41,3810.05,D
48.26338,-120.58458,444.8,2.79,1.6,2024-07-14,2222,A,87,6.1NRT,315.95,2832.28,D
48.28104,-120.51668,324.39,2.82,1.6,2024-07-14,2222,A,63,6.1NRT,280.89,66.03,D
48.27911,-120.55522,334.85,2.8,1.6,2024-07-14,2222,A,65,6.1NRT,292.9,118.26,D
48.2692,-120.51917,354.84,2.82,1.6,2024-07-14,2222,A,85,6.1NRT,277.76,287.52,D
48.26767,-120.55359,424.46,2.8,1.6,2024-07-14,2222,A,100,6.1NRT,300.77,1893.84,D
48.26611,-120.58871,387.31,2.79,1.6,2024-07-14,2222,A,87,6.1NRT,310.11,785.34,D
48.28489,-120.48822,313.47,2.83,1.61,2024-07-14,2222,A,31,6.1NRT,277.3,27.17,D
